Executing windows.dlllist...
Volatility 3 Framework 2.7.0

PID	Process	Base	Size	Name	Path	LoadTime	File output
1948	sshd.exe	0x76650000	0xc9000	user32.dll	C:\Windows\system32\user32.dll	2022-11-14 20:25:22.000000 	Disabled
1948	sshd.exe	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:25:22.000000 	Disabled
1948	sshd.exe	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:25:22.000000 	Disabled
1948	sshd.exe	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:25:22.000000 	Disabled
1948	sshd.exe	0x76a30000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2022-11-14 20:25:22.000000 	Disabled
1948	sshd.exe	0x75fe0000	0xce000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2022-11-14 20:25:22.000000 	Disabled
1948	sshd.exe	0x752f0000	0x6000	wship6.dll	C:\Windows\System32\wship6.dll	2022-11-14 20:25:22.000000 	Disabled
1948	sshd.exe	0x74e60000	0x5000	wshtcpip.dll	C:\Windows\System32\wshtcpip.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0xcf0000	0x29000	GoogleUpdate.exe	C:\Program Files\Google\Update\GoogleUpdate.exe	N/A	Disabled
1988	GoogleUpdate.e	0x77920000	0x142000	-	-	N/A	Disabled
1988	GoogleUpdate.e	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x76a50000	0xc4c000	SHELL32.dll	C:\Windows\system32\SHELL32.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x77810000	0x57000	SHLWAPI.dll	C:\Windows\system32\SHLWAPI.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x76650000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x76a30000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x75fe0000	0xce000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x70e60000	0x3000	api-ms-win-core-synch-l1-2-0.DLL	C:\Windows\system32\api-ms-win-core-synch-l1-2-0.DLL	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x776a0000	0x15f000	ole32.dll	C:\Windows\system32\ole32.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x70c70000	0x1e9000	goopdate.dll	C:\Program Files\Google\Update\1.3.36.152\goopdate.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x76970000	0x92000	OLEAUT32.dll	C:\Windows\system32\OLEAUT32.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x74ed0000	0x1c000	IPHLPAPI.DLL	C:\Windows\system32\IPHLPAPI.DLL	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x767c0000	0x6000	NSI.dll	C:\Windows\system32\NSI.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x74ec0000	0x7000	WINNSI.DLL	C:\Windows\system32\WINNSI.DLL	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x740c0000	0x11000	NETAPI32.dll	C:\Windows\system32\NETAPI32.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x740b0000	0x9000	netutils.dll	C:\Windows\system32\netutils.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x75750000	0x19000	srvcli.dll	C:\Windows\system32\srvcli.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x740a0000	0xf000	wkscli.dll	C:\Windows\system32\wkscli.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x77800000	0x5000	PSAPI.DLL	C:\Windows\system32\PSAPI.DLL	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x74ef0000	0x9000	VERSION.dll	C:\Windows\system32\VERSION.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x759b0000	0x19000	USERENV.dll	C:\Windows\system32\USERENV.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x75990000	0xb000	profapi.dll	C:\Windows\system32\profapi.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x74f00000	0xd000	WTSAPI32.dll	C:\Windows\system32\WTSAPI32.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x747d0000	0x19e000	COMCTL32.dll	C:\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.24483_none_2b200f664577e14b\COMCTL32.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x759d0000	0x122000	CRYPT32.dll	C:\Windows\system32\CRYPT32.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x75980000	0xc000	MSASN1.dll	C:\Windows\system32\MSASN1.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x70c60000	0x5000	MSIMG32.dll	C:\Windows\system32\MSIMG32.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x74670000	0x40000	UxTheme.dll	C:\Windows\system32\UxTheme.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x75de0000	0x1b6000	WININET.dll	C:\Windows\system32\WININET.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x75b70000	0x4000	api-ms-win-downlevel-user32-l1-1-0.dll	C:\Windows\system32\api-ms-win-downlevel-user32-l1-1-0.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x75b20000	0x5000	api-ms-win-downlevel-advapi32-l1-1-0.dll	C:\Windows\system32\api-ms-win-downlevel-advapi32-l1-1-0.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x75b00000	0x4000	api-ms-win-downlevel-shlwapi-l1-1-0.dll	C:\Windows\system32\api-ms-win-downlevel-shlwapi-l1-1-0.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x75b30000	0x4000	api-ms-win-downlevel-version-l1-1-0.dll	C:\Windows\system32\api-ms-win-downlevel-version-l1-1-0.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x75b10000	0x3000	api-ms-win-downlevel-normaliz-l1-1-0.dll	C:\Windows\system32\api-ms-win-downlevel-normaliz-l1-1-0.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x77a70000	0x3000	normaliz.DLL	C:\Windows\system32\normaliz.DLL	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x76450000	0x1fa000	iertutil.dll	C:\Windows\system32\iertutil.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x75b80000	0x2f000	WINTRUST.dll	C:\Windows\system32\WINTRUST.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x74e90000	0x21000	ntmarta.dll	C:\Windows\system32\ntmarta.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x75cb0000	0x45000	WLDAP32.dll	C:\Windows\system32\WLDAP32.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x75820000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x70a80000	0xeb000	dbghelp.dll	C:\Windows\system32\dbghelp.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x75890000	0x4c000	apphelp.dll	C:\Windows\system32\apphelp.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x760b0000	0x83000	CLBCatQ.DLL	C:\Windows\system32\CLBCatQ.DLL	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x73b40000	0x7d000	taskschd.dll	C:\Windows\system32\taskschd.dll	2022-11-14 20:25:22.000000 	Disabled
1988	GoogleUpdate.e	0x757e0000	0x1b000	SspiCli.dll	C:\Windows\system32\SspiCli.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x70000	0x4c000	GoogleCrashHandler.exe	C:\Program Files\Google\Update\1.3.36.152\GoogleCrashHandler.exe	N/A	Disabled
2016	GoogleCrashHan	0x77920000	0x142000	-	-	N/A	Disabled
2016	GoogleCrashHan	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x76650000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x776a0000	0x15f000	ole32.dll	C:\Windows\system32\ole32.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x76a50000	0xc4c000	SHELL32.dll	C:\Windows\system32\SHELL32.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x77810000	0x57000	SHLWAPI.dll	C:\Windows\system32\SHLWAPI.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x740c0000	0x11000	NETAPI32.dll	C:\Windows\system32\NETAPI32.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x740b0000	0x9000	netutils.dll	C:\Windows\system32\netutils.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x75750000	0x19000	srvcli.dll	C:\Windows\system32\srvcli.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x740a0000	0xf000	wkscli.dll	C:\Windows\system32\wkscli.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x759b0000	0x19000	USERENV.dll	C:\Windows\system32\USERENV.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x75990000	0xb000	profapi.dll	C:\Windows\system32\profapi.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x74ef0000	0x9000	VERSION.dll	C:\Windows\system32\VERSION.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x76a30000	0x1f000	-	-	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x75fe0000	0xce000	-	-	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x70e60000	0x3000	api-ms-win-core-synch-l1-2-0.DLL	C:\Windows\system32\api-ms-win-core-synch-l1-2-0.DLL	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x74e90000	0x21000	ntmarta.dll	C:\Windows\system32\ntmarta.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x75cb0000	0x45000	WLDAP32.dll	C:\Windows\system32\WLDAP32.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x70a80000	0xeb000	dbghelp.dll	C:\Windows\system32\dbghelp.dll	2022-11-14 20:25:22.000000 	Disabled
2016	GoogleCrashHan	0x75820000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2022-11-14 20:25:22.000000 	Disabled
1680	sppsvc.exe	0xa40000	0x30b000	sppsvc.exe	C:\Windows\system32\sppsvc.exe	N/A	Disabled
1680	sppsvc.exe	0x77920000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
1680	sppsvc.exe	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x776a0000	0x15f000	ole32.dll	C:\Windows\system32\ole32.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x76650000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x76a30000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x75fe0000	0xce000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x75820000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x75910000	0xe000	RpcRtRemote.dll	C:\Windows\system32\RpcRtRemote.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x75340000	0x17000	CRYPTSP.dll	C:\Windows\system32\CRYPTSP.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x750d0000	0x3b000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x704b0000	0x67000	sppwinob.dll	C:\Windows\system32\sppwinob.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x702b0000	0xf1000	sppobjs.dll	C:\Windows\system32\sppobjs.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x751c0000	0x44000	DNSAPI.dll	C:\Windows\system32\DNSAPI.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x75fa0000	0x35000	WS2_32.dll	C:\Windows\system32\WS2_32.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x767c0000	0x6000	NSI.dll	C:\Windows\system32\NSI.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x76970000	0x92000	OLEAUT32.dll	C:\Windows\system32\OLEAUT32.dll	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x760b0000	0x83000	CLBCatQ.DLL	C:\Windows\system32\CLBCatQ.DLL	2022-11-14 20:25:23.000000 	Disabled
1680	sppsvc.exe	0x757e0000	0x1b000	SspiCli.dll	C:\Windows\system32\SspiCli.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0xeb0000	0x8000	svchost.exe	C:\Windows\system32\svchost.exe	N/A	Disabled
2064	svchost.exe	0x77920000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
2064	svchost.exe	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x707c0000	0x58000	ipsecsvc.dll	c:\windows\system32\ipsecsvc.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x754f0000	0x1b000	AUTHZ.dll	c:\windows\system32\AUTHZ.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x725a0000	0x38000	fwpuclnt.dll	c:\windows\system32\fwpuclnt.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x74d70000	0x76000	FirewallAPI.dll	c:\windows\system32\FirewallAPI.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x74ef0000	0x9000	VERSION.dll	c:\windows\system32\VERSION.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x70b70000	0xe000	FwRemoteSvr.DLL	c:\windows\system32\FwRemoteSvr.DLL	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x776a0000	0x15f000	ole32.dll	C:\Windows\system32\ole32.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x76650000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x76a30000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x75fe0000	0xce000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x75820000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x760b0000	0x83000	CLBCatQ.DLL	C:\Windows\system32\CLBCatQ.DLL	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x76970000	0x92000	OLEAUT32.dll	C:\Windows\system32\OLEAUT32.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x75fa0000	0x35000	WS2_32.dll	C:\Windows\system32\WS2_32.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x767c0000	0x6000	NSI.dll	C:\Windows\system32\NSI.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x75300000	0x3c000	mswsock.dll	C:\Windows\system32\mswsock.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x74e60000	0x5000	wshtcpip.dll	C:\Windows\System32\wshtcpip.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x752f0000	0x6000	wship6.dll	C:\Windows\System32\wship6.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x74ed0000	0x1c000	IPHLPAPI.DLL	C:\Windows\system32\IPHLPAPI.DLL	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x74ec0000	0x7000	WINNSI.DLL	C:\Windows\system32\WINNSI.DLL	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x74e70000	0x12000	dhcpcsvc.DLL	C:\Windows\system32\dhcpcsvc.DLL	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x73950000	0xd000	dhcpcsvc6.DLL	C:\Windows\system32\dhcpcsvc6.DLL	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x757c0000	0x8000	secur32.dll	C:\Windows\system32\secur32.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x757e0000	0x1b000	SSPICLI.DLL	C:\Windows\system32\SSPICLI.DLL	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x75010000	0x8000	credssp.dll	C:\Windows\system32\credssp.dll	2022-11-14 20:25:23.000000 	Disabled
2064	svchost.exe	0x75910000	0xe000	RpcRtRemote.dll	C:\Windows\system32\RpcRtRemote.dll	2022-11-14 20:25:23.000000 	Disabled
2476	SearchIndexer.	0x4c0000	0x6b000	SearchIndexer.exe	C:\Windows\system32\SearchIndexer.exe	N/A	Disabled
2476	SearchIndexer.	0x77920000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
2476	SearchIndexer.	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x76650000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x776a0000	0x15f000	ole32.dll	C:\Windows\system32\ole32.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x76970000	0x92000	OLEAUT32.dll	C:\Windows\system32\OLEAUT32.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x73290000	0x17d000	TQUERY.DLL	C:\Windows\system32\TQUERY.DLL	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x77810000	0x57000	SHLWAPI.dll	C:\Windows\system32\SHLWAPI.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x73130000	0x159000	MSSRCH.DLL	C:\Windows\system32\MSSRCH.DLL	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x70e90000	0x1a3000	ESENT.dll	C:\Windows\system32\ESENT.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x76a30000	0x1f000	IMM32.dll	C:\Windows\system32\IMM32.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x75fe0000	0xce000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x77800000	0x5000	psapi.dll	C:\Windows\system32\psapi.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x76a50000	0xc4c000	SHELL32.dll	C:\Windows\system32\SHELL32.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x75990000	0xb000	profapi.dll	C:\Windows\system32\profapi.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x75820000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x757c0000	0x8000	secur32.dll	C:\Windows\system32\secur32.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x757e0000	0x1b000	SSPICLI.DLL	C:\Windows\system32\SSPICLI.DLL	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x75010000	0x8000	credssp.dll	C:\Windows\system32\credssp.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x760b0000	0x83000	CLBCatQ.DLL	C:\Windows\system32\CLBCatQ.DLL	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x74140000	0x5000	Msidle.dll	C:\Windows\system32\Msidle.dll	2022-11-14 20:25:32.000000 	Disabled
2476	SearchIndexer.	0x75340000	0x17000	CRYPTSP.dll	C:\Windows\system32\CRYPTSP.dll	2022-11-14 20:25:32.000000 	Disabled
